user_id,year,month,month_index,avg_hourly_MB,peak_hour_usage_MB,offpeak_hour_usage_MB,prev_month_usage_MB,total_monthly_MB
user_12,2023,4,4,9.73059718572687,16.524891452892852,7.465832430004878,6732.3572665740085,7006.029973723346
user_12,2023,5,5,10.500762952166538,18.917184326634185,7.695289160677321,7006.029973723346,7812.567636411904
user_12,2023,6,6,10.745789857540338,18.603693843377407,8.12648852892798,7812.567636411904,7736.9686974290435
user_12,2023,7,7,11.293667200597007,19.504174351639012,8.556831483583005,7736.9686974290435,8402.488397244173
user_12,2023,8,8,12.151354176273127,20.91998164139299,9.228478354566505,8402.488397244173,9040.607507147206
user_12,2023,9,9,12.261615213448145,21.09335878987772,9.317700687971621,9040.607507147206,8828.362953682665
user_12,2023,10,10,13.570178950287481,23.049347483811612,10.410456105779437,8828.362953682665,10096.213139013886
user_12,2023,11,11,13.561963846822234,22.99159401987617,10.418753789137591,10096.213139013886,9764.613969712009
user_12,2023,12,12,14.396586049045505,24.045858780801478,11.186107136446475,9764.613969712009,10379.93854136181
user_13,2023,1,1,7.732290027217902,13.629632704829644,5.766509134680654,0.0,5752.823780250119
user_13,2023,2,2,8.37326290572514,14.04392799946035,6.483041207813404,5752.823780250119,5626.832672647294
user_13,2023,3,3,9.01478655621721,15.083215851979348,6.991976790963163,5626.832672647294,6707.001197825604
user_13,2023,4,4,9.592142805073504,16.437228584181913,7.310447545370701,6707.001197825604,6906.342819652923
user_13,2023,5,5,10.178110624176727,17.248582713967842,7.821286594246354,6906.342819652923,7572.514304387484
user_13,2023,6,6,10.928355992014286,19.013316504486443,8.233369154523565,7572.514304387484,7868.416314250286
user_13,2023,7,7,11.346589724041321,19.965690858851314,8.473556012437989,7868.416314250286,8441.862754686743
user_13,2023,8,8,12.431145092785451,21.66537870372274,9.35306722247302,8441.862754686743,9248.771949032376
user_13,2023,9,9,12.707151531864879,22.154665220455815,9.557980302334565,9248.771949032376,9149.149102942712
user_13,2023,10,10,13.801836387697252,24.00656335715598,10.400260731211008,9149.149102942712,10268.566272446755
user_13,2023,11,11,13.811573586436134,24.073613732472626,10.390893537757304,10268.566272446755,9944.332982234017
user_13,2023,12,12,14.4501943735549,24.343239067795878,11.158608338502454,9944.332982234017,10418.590143333084
user_14,2023,1,1,7.705429827084329,13.203731610103459,5.872662566077951,0.0,5732.839791350741
user_14,2023,2,2,8.186734551726653,14.31860689343678,6.142777104489944,5732.839791350741,5501.485618760311
user_14,2023,3,3,9.221455825136662,16.659378327914506,6.742148324210717,5501.485618760311,6860.763133901677
user_14,2023,4,4,9.44171149179595,15.648715694562705,7.3727100908736976,6860.763133901677,6798.032274093083
user_14,2023,5,5,10.34408214138663,18.524388391584434,7.617313391320697,6798.032274093083,7695.997113191653
user_14,2023,6,6,10.778435198531685,18.829622346656638,8.094706149156702,7695.997113191653,7760.473342942813
user_14,2023,7,7,11.452994012866759,20.026997389149,8.594992887439345,7760.473342942813,8521.027545572868
user_14,2023,8,8,11.86972192596513,19.321738128282686,9.385716525192612,8521.027545572868,8831.073112918057
user_14,2023,9,9,12.764353416934874,22.24669720257628,9.603572155054408,8831.073112918057,9190.33446019311
user_14,2023,10,10,13.72171031510394,23.453799411377116,10.477680616346213,9190.33446019311,10208.95247443733
user_14,2023,11,11,13.979382627729796,23.874085580440706,10.681148310159495,10208.95247443733,10065.155491965454
user_14,2023,12,12,14.47501739842655,26.209978671904395,10.57059405420102,10065.155491965454,10436.487544265543
user_15,2023,1,1,7.847599076025903,13.939836748776928,5.8168531851088945,0.0,5838.613712563271
user_15,2023,2,2,8.339771270881007,14.49086413724372,6.289406982093437,5838.613712563271,5604.326294032037
user_15,2023,3,3,9.152430522141948,15.706073348310365,6.967882913419143,5604.326294032037,6809.408308473609
user_15,2023,4,4,9.802954536107396,17.13019622283282,7.360540640532257,6809.408308473609,7058.127265997326
user_15,2023,5,5,10.09727923655983,17.286959522159567,7.700719141359918,7058.127265997326,7512.375752000514
user_15,2023,6,6,10.766099231785464,18.946261957363674,8.039378323259394,7512.375752000514,7751.591446885534
user_15,2023,7,7,11.265128084445092,18.878191948410027,8.727440129790113,7751.591446885534,8381.255294827148
user_15,2023,8,8,11.991986230222537,20.653055236550326,9.104963228113276,8381.255294827148,8922.037755285568
user_15,2023,9,9,12.612445986673139,22.03374705082378,9.472012298622927,8922.037755285568,9080.96111040466
user_15,2023,10,10,12.995123274071531,22.32137800939766,9.88637169562949,9080.96111040466,9668.37171590922
user_15,2023,11,11,14.110617126736015,24.247178863864228,10.731763214359944,9668.37171590922,10159.64433124993
user_15,2023,12,12,14.653274220254886,25.298319607630443,11.111484627412741,10159.64433124993,10565.010712803773
user_16,2023,1,1,7.570492815904242,13.21416927734851,5.689267328756154,0.0,5632.446655032756
user_16,2023,2,2,8.179179164671941,13.745998691444914,6.323572655747617,5632.446655032756,5496.408398659544
user_16,2023,3,3,9.02272336629195,15.677281749659214,6.804537238502864,5496.408398659544,6712.906184521212
user_16,2023,4,4,9.587082346648998,16.704384833522308,7.2146481843578965,6712.906184521212,6902.699289587279
user_16,2023,5,5,9.909502081265657,17.23855275703798,7.466485189341551,6902.699289587279,7372.669548461649
user_16,2023,6,6,11.081250399442286,19.075452599851587,8.416516332639189,7372.669548461649,7978.500287598446
user_16,2023,7,7,11.53369496232108,18.98649872280334,9.04942704216033,7978.500287598446,8581.069051966884
user_16,2023,8,8,12.063814816328449,20.996819436262776,9.086146609683674,8581.069051966884,8975.478223348366
user_16,2023,9,9,12.860072332469283,22.428127113196222,9.670720738893635,8975.478223348366,9259.252079377884
user_16,2023,10,10,13.35208660888424,22.562592664420713,10.281917923705418,9259.252079377884,9933.952437009875
user_16,2023,11,11,13.978702125154632,23.924238981726276,10.663523172964087,9933.952437009875,10064.665530111335
user_16,2023,12,12,14.610037849763913,26.076965124962125,10.794794024374493,10064.665530111335,10533.837289679781
user_17,2023,1,1,7.767765605057609,13.258621762704589,5.937480219175282,0.0,5779.217610162861
user_17,2023,2,2,8.28719997823213,13.828712732038582,6.440029060296643,5779.217610162861,5568.9983853719905
user_17,2023,3,3,8.920210525683462,15.642032610608124,6.679603164041909,5568.9983853719905,6636.636631108496
user_17,2023,4,4,9.509549327672898,16.92183084241292,7.03878882275956,6636.636631108496,6846.875515924487
user_17,2023,5,5,10.112563163264609,17.144951899042432,7.768433584672001,6846.875515924487,7523.746993468869
user_17,2023,6,6,11.190586118983834,19.178954479975395,8.527796665319979,7523.746993468869,8057.22200566836
user_17,2023,7,7,11.116377892189302,19.81068654601619,8.218275007580342,8057.22200566836,8270.58515178884
user_17,2023,8,8,11.99737918648447,20.253254253465304,9.245420830824191,8270.58515178884,8926.050114744445
user_17,2023,9,9,12.658868604163171,22.025081321613698,9.536797698346328,8926.050114744445,9114.385394997484
user_17,2023,10,10,13.19625502724937,21.770182962679495,10.338279048772662,9114.385394997484,9818.01374027353
user_17,2023,11,11,14.020852855232246,23.880774766515536,10.734212218137815,9818.01374027353,10095.014055767217
user_17,2023,12,12,14.871361418067481,24.80712995810695,11.565560425078377,10095.014055767217,10722.251582426654
user_18,2023,1,1,7.7654928055676145,13.016421918812059,6.015183101152799,0.0,5777.526647342305
user_18,2023,2,2,8.462523466525338,14.879139548120065,6.323651439327096,5777.526647342305,5686.815769505028
user_18,2023,3,3,9.27657959206106,16.659472950331626,6.815615139304204,5686.815769505028,6901.775216493428
user_18,2023,4,4,9.805344396278771,16.880184489780753,7.447064365111444,6901.775216493428,7059.847965320715
user_18,2023,5,5,10.06005264623304,17.269865686616416,7.6567816327719145,7059.847965320715,7484.679168797382
user_18,2023,6,6,11.066776041915423,20.516736237206327,7.916789310151789,7484.679168797382,7968.078750179105
user_18,2023,7,7,11.70051469572451,20.04460404595142,8.919151578982206,7968.078750179105,8705.182933619035
user_18,2023,8,8,11.44985248112114,20.049944250057695,8.583155224808953,8705.182933619035,8518.690245954127
user_18,2023,9,9,12.761528218979977,21.352109289133434,9.89800119559549,8518.690245954127,9188.300317665584
user_18,2023,10,10,13.592703886775535,24.121960496461192,10.082951683546982,9188.300317665584,10112.971691760999
user_18,2023,11,11,13.91782483319493,24.465005843603123,10.40209782972553,10112.971691760999,10020.833879900349
user_18,2023,12,12,14.966709531452151,25.62210346237024,11.421476800277928,10020.833879900349,10790.997572177
user_19,2023,1,1,7.9812951694636265,13.80189388207104,6.041095598594489,0.0,5938.083606080938
user_19,2023,2,2,8.352643043136986,14.728317964594865,6.227418069317693,5938.083606080938,5612.976124988055
user_19,2023,3,3,9.082715311474223,16.279928293460877,6.683644317478673,5612.976124988055,6757.540191736822
user_19,2023,4,4,9.821878543714387,17.621312832426472,7.222067114143694,6757.540191736822,7071.752551474359
user_19,2023,5,5,10.029027426933517,17.202204026221708,7.637968560504122,7071.752551474359,7461.596405638537
user_19,2023,6,6,10.85974027291025,18.119027748730314,8.439977780970228,7461.596405638537,7819.012996495379
user_19,2023,7,7,11.341109405982637,19.60065015372443,8.587929156735376,7819.012996495379,8437.785398051083
user_19,2023,8,8,12.057944099453353,21.007547566179916,9.074742943877832,8437.785398051083,8971.110409993295
user_19,2023,9,9,12.614612993589377,21.90123525850532,9.5190722386174,8971.110409993295,9082.521355384351
user_19,2023,10,10,13.097274231708194,22.55599917336922,9.944365917821186,9082.521355384351,9744.372028390897
user_19,2023,11,11,14.075082815783247,24.431341027797984,10.622996745111669,9744.372028390897,10134.059627363938
user_19,2023,12,12,14.174283177434653,24.154635575525603,10.853648368457995,10134.059627363938,10219.658170930385
user_2,2023,1,1,7.7734749697584,13.037033205843196,6.018955557730135,0.0,5783.46537750025
user_2,2023,2,2,8.474006907012724,15.111937939391916,6.261363229552994,5783.46537750025,5694.53264151255
user_2,2023,3,3,9.13481749945263,16.24413497827349,6.765045006512343,5694.53264151255,6796.304219592756
user_2,2023,4,4,9.781610004068725,16.51742607743079,7.536337979614702,6796.304219592756,7042.759202929482
user_2,2023,5,5,10.215196671264394,17.303665487336946,7.852373732573546,7042.759202929482,7600.1063234207095
user_2,2023,6,6,10.781620836672781,18.46057852759471,8.221968273032138,7600.1063234207095,7762.767002404403
user_2,2023,7,7,11.44597126242318,20.41709203362166,8.455597672023687,7762.767002404403,8515.802619242846
user_2,2023,8,8,12.113323227995785,20.864493597245342,9.196266438245932,8515.802619242846,9012.312481628864
user_2,2023,9,9,12.738777023580461,21.625603282159783,9.776501604054019,9012.312481628864,9171.919456977932
user_2,2023,10,10,13.287880465932636,23.061727096864836,10.029931588955234,9171.919456977932,9886.18306665388
user_2,2023,11,11,13.500369509215004,23.0019041354508,10.333191300469739,9886.18306665388,9720.266046634802
user_2,2023,12,12,14.750484508519541,25.67393936305027,11.116063299988062,9720.266046634802,10635.09933064259
user_20,2023,1,1,7.787667468652325,13.455634516228232,5.898345119460357,0.0,5794.02459667733
user_20,2023,2,2,8.234721412721417,13.367864000606227,6.52367388342648,5794.02459667733,5533.732789348792
user_20,2023,3,3,9.185857101342163,16.105588438536717,6.879279988943979,5533.732789348792,6834.27768339857
user_20,2023,4,4,9.544135819598223,16.587438855230953,7.196368141053981,6834.27768339857,6871.777790110721
user_20,2023,5,5,10.0546187735197,17.144309878988476,7.691388405030109,6871.777790110721,7480.636367498657
user_20,2023,6,6,10.75385569808904,18.850407683570424,8.055005036261912,7480.636367498657,7742.77610262411
user_20,2023,7,7,11.537427954926182,19.447425761677607,8.900762019342375,7742.77610262411,8583.846398465079
user_20,2023,8,8,12.06027632191748,21.18199126045297,9.019704675738986,8583.846398465079,8972.845583506605
user_20,2023,9,9,12.795814572353887,23.50515840903294,9.226033293460869,8972.845583506605,9212.986492094798
user_20,2023,10,10,13.026176114118654,22.658236325116935,9.815489377119228,9212.986492094798,9691.475028904279
user_20,2023,11,11,14.141807084246258,23.816788795932197,10.916813180350946,9691.475028904279,10182.101100657306
user_20,2023,12,12,14.67764083773822,25.635333353412715,11.031828170785522,10182.101100657306,10582.579044009257
user_21,2023,1,1,7.894917234783277,13.646687775108433,5.977660388008226,0.0,5873.818422678758
user_21,2023,2,2,8.377970564990623,13.884935040054605,6.542315739969294,5873.818422678758,5629.996219673698
user_21,2023,3,3,9.181942717004345,15.89897531806107,6.942931849985436,5629.996219673698,6831.365381451233
user_21,2023,4,4,10.085539458238216,17.725078153659272,7.5390265597645305,6831.365381451233,7261.588409931515
user_21,2023,5,5,10.556607322450878,18.206070858385125,8.006786143806131,7261.588409931515,7854.115847903454
user_21,2023,6,6,11.248825019647407,20.043583405888544,8.317238890900363,7854.115847903454,8099.154014146134
user_21,2023,7,7,11.657933797492463,20.06906973440906,8.854221818520262,8099.154014146134,8673.502745334392
user_21,2023,8,8,12.397137781533413,20.93942647772454,9.549708216136372,8673.502745334392,9223.47050946086
user_21,2023,9,9,12.468582201853474,21.67134381196649,9.40099499848247,9223.47050946086,8977.379185334501
user_21,2023,10,10,13.461479066861077,23.244604073605412,10.200437397946299,8977.379185334501,10015.340425744642
user_21,2023,11,11,13.978642274756949,23.954655986729026,10.653304370766257,10015.340425744642,10064.622437825003
user_21,2023,12,12,14.436493588905753,24.718156642903953,11.015607545061624,10064.622437825003,10408.711877601048
user_22,2023,1,1,7.8362823046064145,14.226667044782737,5.7061540578809735,0.0,5830.194034627172
user_22,2023,2,2,8.431280442925766,14.4059768880885,6.439714961204854,5830.194034627172,5665.820457646115
user_22,2023,3,3,9.173775739882442,16.34045361498348,6.784883114848765,5665.820457646115,6825.289150472538
user_22,2023,4,4,9.486632339196444,15.687133626856514,7.419798576643089,6825.289150472538,6830.37528422144
user_22,2023,5,5,10.479730128239899,18.098510060700168,7.940136817419812,6830.37528422144,7796.919215410485
user_22,2023,6,6,11.1273928872328,19.323527771113667,8.395347925939179,7796.919215410485,8011.722878807616
user_22,2023,7,7,11.162118860342591,19.44864597408309,8.399943155762427,8011.722878807616,8304.616432094888
user_22,2023,8,8,11.934108517708287,20.355534043353085,9.126966675826688,8304.616432094888,8878.976737174966
user_22,2023,9,9,12.614399115020312,22.097071924265297,9.453508178605318,8878.976737174966,9082.367362814624
user_22,2023,10,10,13.074204615383353,23.936537036894062,9.45342714154645,9082.367362814624,9727.208233845215
user_22,2023,11,11,14.166320069734239,24.730001916458857,10.645092787492704,9727.208233845215,10199.750450208652
user_22,2023,12,12,14.6558398839607,25.56890715882375,11.024874801751182,10199.750450208652,10566.860556335665
user_23,2023,1,1,7.758287042285185,13.781824663747363,5.7504411684644605,0.0,5772.165559460178
user_23,2023,2,2,8.572309470851602,15.56959210652608,6.239881925626774,5772.165559460178,5760.591964412276
user_23,2023,3,3,8.948501077963234,15.247189168542262,6.848938381103558,5760.591964412276,6657.684802004646
user_23,2023,4,4,9.560679540223838,16.117619168391816,7.375032997501177,6657.684802004646,6883.689268961163
user_23,2023,5,5,10.37398778653713,17.873920891046485,7.874010085034012,6883.689268961163,7718.246913183625
user_23,2023,6,6,10.523755177227866,17.96102306571407,8.044665881065796,7718.246913183625,7577.103727604063
user_23,2023,7,7,11.613192391774476,19.68686236245064,8.921969068215754,7577.103727604063,8640.21513948021
user_23,2023,8,8,11.892418960684026,20.934650452799062,8.878341796645683,8640.21513948021,8847.959706748916
user_23,2023,9,9,12.899357412376649,22.913895678483545,9.561177990341015,8847.959706748916,9287.537336911188
user_23,2023,10,10,13.77383396562869,23.962574570239966,10.377587097424932,9287.537336911188,10247.732470427745
user_23,2023,11,11,13.481330176363265,23.335294710540317,10.196675331637582,10247.732470427745,9706.557726981551
user_23,2023,12,12,14.297229004576563,24.84369415956278,10.788238749682812,9706.557726981551,10308.302112299702
user_24,2023,1,1,7.869716573727735,13.206815123181956,6.090683723909662,0.0,5855.069130853435
user_24,2023,2,2,8.498528988354753,14.636072306072887,6.452681215782041,5855.069130853435,5711.011480174394
user_24,2023,3,3,8.997786325807088,15.638725806784835,6.784139832147838,5711.011480174394,6694.353026400473
user_24,2023,4,4,9.601018728157227,16.50804464624548,7.298676755461144,6694.353026400473,6912.733484273203
user_24,2023,5,5,10.396655311057636,18.338842273856816,7.749259656791245,6912.733484273203,7735.111551426881
user_24,2023,6,6,10.777312043578734,18.43597385239513,8.224424773973267,7735.111551426881,7759.664671376688
user_24,2023,7,7,11.1009502930874,18.17761219083178,8.742062993839275,7759.664671376688,8259.107018057026
user_24,2023,8,8,11.93981498110578,20.42906175967111,9.110066054917336,8259.107018057026,8883.2223459427
user_24,2023,9,9,12.911809002461695,22.882097429511102,9.588379526778562,8883.2223459427,9296.50248177242
user_24,2023,10,10,13.106242689200396,21.978283073447447,10.14889589445138,9296.50248177242,9751.044560765095
user_24,2023,11,11,13.852801022353011,23.877558868450873,10.511215073653727,9751.044560765095,9974.016736094169
user_24,2023,12,12,14.759831117452604,25.423034250084836,11.212000130624876,9974.016736094169,10641.838235683328
user_25,2023,1,1,8.074293101280912,13.85599820425119,6.147058066957486,0.0,6007.274067352999
user_25,2023,2,2,8.565432904586917,15.18020054625284,6.360510357364945,6007.274067352999,5755.9709118824085
user_25,2023,3,3,9.037405362291343,15.588850289285535,6.853590386626615,5755.9709118824085,6723.82958954476
user_25,2023,4,4,9.449610198856883,16.446317436876537,7.117374452850332,6723.82958954476,6803.719343176956
user_25,2023,5,5,10.504386599010145,17.945819833573424,8.023908854155719,6803.719343176956,7815.263629663548
user_25,2023,6,6,10.913979102732485,19.017178116677446,8.212912764750833,7815.263629663548,7858.06495396739
user_25,2023,7,7,11.701706802331314,20.29602495009115,8.836934086411368,7858.06495396739,8706.069860934498
user_25,2023,8,8,11.817203107604135,20.259305614533073,9.00316893862782,8706.069860934498,8791.999112057476
user_25,2023,9,9,12.49979004538622,21.17633729782347,9.607607627907136,8791.999112057476,8999.848832678079
user_25,2023,10,10,13.320738825813429,22.761832967904986,10.173707445116243,8999.848832678079,9910.629686405191
user_25,2023,11,11,13.880683158609187,23.49739721832378,10.675111805370992,9910.629686405191,9994.091874198615
user_25,2023,12,12,14.44818400436014,24.952826897100657,10.953108735056457,9994.091874198615,10417.140667143662
user_26,2023,1,1,7.847996780641062,13.259776362328743,6.044070253411836,0.0,5838.909604796951
user_26,2023,2,2,8.655625045354771,14.84372296696761,6.592925738150493,5838.909604796951,5816.580030478406
user_26,2023,3,3,8.798839962817834,14.777200599932291,6.806053083779681,5816.580030478406,6546.336932336469
user_26,2023,4,4,9.585446361722447,16.58285885044332,7.252975532148824,6546.336932336469,6901.521380440162
user_26,2023,5,5,10.370794185626256,17.37547493117146,8.035900603777854,6901.521380440162,7715.8708741059345
user_26,2023,6,6,11.028783131124714,19.16825935554571,8.315624389651047,7715.8708741059345,7940.723854409794
user_26,2023,7,7,11.378229094001876,20.074997386799524,8.479306329735993,7940.723854409794,8465.402445937396
user_26,2023,8,8,12.032647772381662,21.100633985357057,9.009985701389866,8465.402445937396,8952.289942651956
user_26,2023,9,9,12.715987354835796,21.897967868723907,9.65532718353976,8952.289942651956,9155.510895481773
user_26,2023,10,10,13.69245358120477,23.360029409501063,10.469928305106004,9155.510895481773,10187.185464416349
user_26,2023,11,11,13.945599613710947,23.95537286294877,10.609008530631673,10187.185464416349,10040.831721871882
user_26,2023,12,12,14.659133024408959,24.952117115945637,11.234480276762742,10040.831721871882,10569.23491059886
user_27,2023,1,1,7.673273230216063,13.465267058315789,5.742608620849489,0.0,5708.915283280751
user_27,2023,2,2,8.548364053904047,14.79143899261138,6.467339074334936,5708.915283280751,5744.50064422352
user_27,2023,3,3,9.3868018000807,16.099140315607087,7.1493556282385695,5744.50064422352,6983.780539260041
user_27,2023,4,4,9.853933414640021,17.57790442817719,7.279276410127631,6983.780539260041,7094.8320585408155
user_27,2023,5,5,10.444301913669232,17.89502185014761,7.960728601509772,7094.8320585408155,7770.5606237699085
user_27,2023,6,6,11.085086009555045,19.654860779180535,8.228494419679878,7770.5606237699085,7981.2619268796325
user_27,2023,7,7,11.466796820475928,19.911878129457055,8.651769717482217,7981.2619268796325,8531.29683443409
user_27,2023,8,8,11.878452903109027,20.962998218412736,8.850271131341124,8531.29683443409,8837.568959913116
user_27,2023,9,9,12.845422364865605,21.74095250825204,9.880245650403458,8837.568959913116,9248.704102703236
user_27,2023,10,10,13.76042719908876,23.519810439567525,10.507299452262501,9248.704102703236,10237.757836122037
user_27,2023,11,11,13.802863412001676,23.71157702058667,10.499958875806678,10237.757836122037,9938.061656641206
user_27,2023,12,12,14.844760272781288,25.07768807174058,11.44008928606655,9938.061656641206,10703.072156675309
user_28,2023,1,1,7.750495232837333,13.470992672097768,5.843662753083854,0.0,5766.368453230976
user_28,2023,2,2,8.29507982920122,14.337209093852943,6.281036740983981,5766.368453230976,5574.29364522322
user_28,2023,3,3,9.276979593163624,16.240037561396036,6.955960270419486,5574.29364522322,6902.072817313736
user_28,2023,4,4,9.46308425905059,15.82501347474914,7.342441187151075,6902.072817313736,6813.420666516425
user_28,2023,5,5,10.321896584441472,17.425781813581267,7.953934841394871,6813.420666516425,7679.491058824455
user_28,2023,6,6,10.796491431792973,18.95811768885175,8.075949346106713,7679.491058824455,7773.47383089094
user_28,2023,7,7,11.536659560119013,19.997297112323693,8.716447042717451,7773.47383089094,8583.274712728546
user_28,2023,8,8,11.882425403829478,19.642616715548332,9.29569496658986,8583.274712728546,8840.524500449132
user_28,2023,9,9,12.633131807299183,22.94486082533296,9.195888801287925,8840.524500449132,9095.854901255412
user_28,2023,10,10,13.272098079828345,22.78697790845096,10.100471470287472,9095.854901255412,9874.440971392289
user_28,2023,11,11,14.322097545655081,24.34980150516013,10.979529559153399,9874.440971392289,10311.910232871658
user_28,2023,12,12,13.974305490571183,24.35068332411837,10.521906211387275,10311.910232871658,10075.474258701823
user_29,2023,1,1,7.795687741118669,13.71323793911575,5.823171008452975,0.0,5799.991679392289
user_29,2023,2,2,8.548594365287421,15.138968424906077,6.351803012081202,5799.991679392289,5744.655413473147
user_29,2023,3,3,8.747195177200087,15.466984789129407,6.507265306556979,5744.655413473147,6507.913211836864
user_29,2023,4,4,9.696494617768346,16.73642464231589,7.349851276252499,6507.913211836864,6981.476124793209
user_29,2023,5,5,10.551376775667018,18.35707660137355,7.949476833764842,6981.476124793209,7850.2243210962615
user_29,2023,6,6,10.990655413786662,18.4551203983743,8.502500418924116,7850.2243210962615,7913.271897926397
user_29,2023,7,7,11.47600915448469,19.901237558800354,8.66759968637947,7913.271897926397,8538.15081093661
user_29,2023,8,8,11.89877383130392,20.432239552453584,9.054285257587365,8538.15081093661,8852.687730490117
